char,cong,irred,nu-invariants,ideals
2,2,False,1,"ideal(x,y^3)"
3,3,False,"1, 2","ideal(y^2+x), ideal(y^4-x*y^2+x^2)"
5,5,False,"1, 2, 3, 4","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
7,7,False,"3, 4, 5, 6","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
11,-7,False,"4, 6, 8, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
13,-5,False,"6, 8, 10, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
17,-1,False,"7, 10, 13, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
19,1,False,"9, 12, 15, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
23,5,False,"10, 14, 18, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
29,-7,False,"13, 18, 23, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
31,-5,False,"15, 20, 25, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
37,1,False,"18, 24, 30, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
41,5,False,"19, 26, 33, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
43,7,False,"21, 28, 35, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
47,-7,False,"22, 30, 38, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
53,-1,False,"25, 34, 43, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
59,5,False,"28, 38, 48, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
61,7,False,"30, 40, 50, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
67,-5,False,"33, 44, 55, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
71,-1,False,"34, 46, 58, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
73,1,False,"36, 48, 60, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
79,7,False,"39, 52, 65, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
83,-7,False,"40, 54, 68, 82","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
89,-1,False,"43, 58, 73, 88","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
97,7,False,"48, 64, 80, 96","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x*y,x^2,y^3)"
