char,cong,irred,nu-invariants,ideals
2,2,True,1,"ideal(x,y^6)"
3,3,True,"1, 2","ideal 1, ideal(x,y^4)"
5,5,True,"2, 3, 4","ideal 1, ideal(x,y^2), ideal(x,y^5)"
7,7,True,"3, 4, 5, 6","ideal 1, ideal(y,x), ideal(x,y^3), ideal(x,y^5)"
11,11,True,"5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
13,13,True,"6, 7, 8, 9, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
17,-9,True,"9, 10, 11, 13, 14, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
19,-7,True,"10, 11, 13, 14, 16, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
23,-3,True,"12, 14, 16, 18, 19, 21, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
29,3,True,"16, 18, 20, 22, 25, 27, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
31,5,True,"17, 19, 22, 24, 26, 29, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
37,11,True,"20, 23, 26, 29, 32, 35, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
41,-11,True,"23, 26, 29, 32, 35, 38, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
43,-9,True,"24, 27, 30, 34, 37, 40, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
47,-5,True,"26, 30, 33, 37, 41, 44, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
53,1,True,"30, 34, 38, 42, 46, 50, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
59,7,True,"33, 38, 42, 47, 51, 56, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
61,9,True,"34, 39, 44, 48, 53, 58, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
67,-11,True,"38, 43, 48, 53, 58, 63, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
71,-7,True,"40, 45, 51, 56, 62, 67, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
73,-5,True,"41, 47, 52, 58, 64, 69, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
79,1,True,"45, 51, 57, 63, 69, 75, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
83,5,True,"47, 53, 60, 66, 72, 79, 82","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
89,11,True,"50, 57, 64, 71, 78, 85, 88","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
97,-7,True,"55, 62, 70, 77, 85, 92, 96","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
