char,cong,irred,nu-invariants,ideals
2,2,True,1,"ideal(x,y^5)"
3,3,True,"1, 2","ideal 1, ideal(x,y^3)"
5,5,True,"2, 3, 4","ideal 1, ideal(x,y^2), ideal(x,y^4)"
7,7,True,"3, 4, 5, 6","ideal 1, ideal(y,x), ideal(x,y^3), ideal(x,y^4)"
11,11,True,"5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
13,-9,True,"7, 8, 9, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
17,-5,True,"9, 11, 12, 14, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
19,-3,True,"10, 12, 14, 15, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
23,1,True,"13, 15, 17, 19, 21, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
29,7,True,"16, 19, 21, 24, 27, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
31,9,True,"17, 20, 23, 26, 29, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
37,-7,True,"21, 24, 28, 31, 34, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
41,-3,True,"23, 27, 31, 34, 38, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
43,-1,True,"24, 28, 32, 36, 40, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
47,3,True,"27, 31, 35, 40, 44, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
53,9,True,"30, 35, 40, 45, 50, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
59,-7,True,"34, 39, 45, 50, 55, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
61,-5,True,"35, 41, 46, 52, 57, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
67,1,True,"39, 45, 51, 57, 63, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
71,5,True,"41, 47, 54, 60, 67, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
73,7,True,"42, 49, 55, 62, 69, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
79,-9,True,"46, 53, 60, 67, 74, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
83,-5,True,"48, 56, 63, 71, 78, 82","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
89,1,True,"52, 60, 68, 76, 84, 88","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
97,9,True,"56, 65, 74, 83, 92, 96","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5)"
