char,cong,irred,nu-invariants,ideals
2,2,True,1,"ideal(x,y^7)"
3,3,True,"1, 2","ideal(x,y^4), ideal(x^2,x*y^4,y^9)"
5,5,True,"1, 2, 3, 4","ideal 1, ideal(x,y^2), ideal(x,y^5), ideal(x^2,x*y^2,y^8)"
7,7,True,"2, 3, 4, 5, 6","ideal 1, ideal(x,y^2), ideal(x,y^4), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^4,y^8)"
11,11,True,"3, 4, 5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8)"
13,13,True,"4, 5, 6, 7, 8, 9, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^8)"
17,17,True,"6, 7, 8, 9, 11, 12, 13, 14, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
19,19,True,"7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8)"
23,-19,True,"8, 10, 11, 13, 15, 16, 18, 19, 20, 21, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
29,-13,True,"11, 13, 15, 17, 19, 21, 23, 25, 27, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
31,-11,True,"12, 14, 16, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8), ideal(x^2,x*y^4,y^9)"
37,-5,True,"14, 17, 19, 22, 25, 26, 27, 29, 30, 31, 33, 34, 35, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8), ideal(x^2,x*y^4,y^9)"
41,-1,True,"15, 18, 21, 24, 27, 29, 30, 32, 33, 35, 36, 38, 39, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8), ideal(x^2,x*y^4,y^9)"
43,1,True,"17, 20, 23, 26, 29, 31, 32, 34, 35, 37, 38, 40, 41, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8), ideal(x^2,x*y^4,y^9)"
47,5,True,"18, 21, 25, 28, 31, 34, 35, 37, 38, 41, 44, 45, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8), ideal(x^2,x*y^4,y^9)"
