char,cong,irred,nu-invariants,ideals
2,2,True,1,"ideal(x,y^7)"
3,3,True,"1, 2","ideal 1, ideal(x,y^5)"
5,5,True,"2, 3, 4","ideal 1, ideal(x,y^3), ideal(x,y^6)"
7,7,True,"3, 4, 5, 6","ideal 1, ideal(x,y^2), ideal(x,y^4), ideal(x,y^6)"
11,11,True,"5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
13,13,True,"6, 7, 8, 9, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
17,-13,True,"9, 10, 11, 12, 13, 14, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
19,-11,True,"10, 11, 12, 14, 15, 16, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
23,-7,True,"12, 14, 15, 17, 18, 20, 21, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
29,-1,True,"15, 17, 19, 21, 23, 25, 27, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
31,1,True,"17, 19, 21, 23, 25, 27, 29, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
37,7,True,"20, 22, 25, 27, 30, 32, 35, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
41,11,True,"22, 25, 28, 30, 33, 36, 39, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
43,13,True,"23, 26, 29, 32, 35, 38, 41, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
47,-13,True,"26, 29, 32, 35, 38, 41, 44, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
53,-7,True,"29, 33, 36, 40, 43, 47, 50, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
59,-1,True,"32, 36, 40, 44, 48, 52, 56, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
61,1,True,"34, 38, 42, 46, 50, 54, 58, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
67,7,True,"37, 41, 46, 50, 55, 59, 64, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
71,11,True,"39, 44, 49, 53, 58, 63, 68, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
73,13,True,"40, 45, 50, 55, 60, 65, 70, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
79,-11,True,"44, 49, 54, 60, 65, 70, 75, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
83,-7,True,"46, 52, 57, 63, 68, 74, 79, 82","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
89,-1,True,"49, 55, 61, 67, 73, 79, 85, 88","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
97,7,True,"54, 60, 67, 73, 80, 86, 93, 96","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x,y^7)"
