char,cong,irred,nu-invariants,ideals
2,2,False,1,ideal(y^5+x)
3,3,True,"1, 2","ideal 1, ideal(x,y^3)"
5,5,False,"2, 3, 4","ideal 1, ideal(x,y^2), ideal(x,y^4)"
7,7,True,"3, 4, 5, 6","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^4)"
11,-9,True,"6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
13,-7,False,"7, 8, 9, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
17,-3,False,"9, 11, 13, 14, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
19,-1,True,"10, 12, 14, 16, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
23,3,True,"13, 15, 17, 20, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
29,9,False,"16, 19, 22, 25, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
31,-9,True,"18, 21, 24, 27, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
37,-3,False,"21, 25, 29, 32, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
41,1,False,"24, 28, 32, 36, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
43,3,True,"25, 29, 33, 38, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
47,7,True,"27, 32, 37, 41, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
53,-7,False,"31, 36, 41, 47, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
59,-1,True,"34, 40, 46, 52, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
61,1,False,"36, 42, 48, 54, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
67,7,True,"39, 46, 53, 59, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
71,-9,True,"42, 49, 56, 63, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
73,-7,False,"43, 50, 57, 65, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
79,-1,True,"46, 54, 62, 70, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
83,3,True,"49, 57, 65, 74, 82","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
89,9,False,"52, 61, 70, 79, 88","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
97,-3,False,"57, 67, 77, 86, 96","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
