char,cong,irred,nu-invariants,ideals
2,2,True,1,"ideal(x,y^2)"
3,3,True,"1, 2","ideal(y,x), ideal(y^2,x*y,x^2)"
5,5,True,"2, 3, 4","ideal 1, ideal(y,x), ideal(x,y^2)"
7,-5,True,"3, 5, 6","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2)"
11,-1,True,"5, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
13,1,True,"7, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
17,5,True,"9, 13, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
19,-5,True,"10, 15, 16, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
23,-1,True,"12, 18, 20, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
29,5,True,"16, 23, 26, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
31,-5,True,"17, 25, 27, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
37,1,True,"21, 30, 33, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
41,5,True,"23, 33, 37, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
43,-5,True,"24, 35, 38, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
47,-1,True,"26, 38, 42, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
53,5,True,"30, 43, 48, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
59,-1,True,"33, 48, 53, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
61,1,True,"35, 50, 55, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
67,-5,True,"38, 55, 60, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
71,-1,True,"40, 58, 64, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
73,1,True,"42, 60, 66, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
79,-5,True,"45, 65, 71, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
83,-1,True,"47, 68, 75, 82","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
89,5,True,"51, 73, 81, 88","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
97,1,True,"56, 80, 88, 96","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2)"
