char,cong,irred,nu-invariants,ideals
2,2,False,1,ideal(y^7+x)
3,3,True,"1, 2","ideal 1, ideal(x,y^4)"
5,5,False,"2, 3, 4","ideal 1, ideal(x,y^2), ideal(x,y^5)"
7,7,True,"3, 4, 5, 6","ideal 1, ideal(x,y^2), ideal(x,y^4), ideal(x,y^6)"
11,11,True,"5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^5), ideal(x,y^6)"
13,13,False,"6, 7, 8, 9, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
17,-11,False,"9, 10, 11, 12, 14, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
19,-9,True,"10, 11, 13, 14, 15, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
23,-5,True,"12, 14, 15, 17, 19, 20, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
29,1,False,"16, 18, 20, 22, 24, 26, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
31,3,True,"17, 19, 21, 23, 26, 28, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
37,9,False,"20, 23, 25, 28, 31, 33, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
41,13,False,"22, 25, 28, 31, 34, 37, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
43,-13,True,"24, 27, 30, 33, 36, 39, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
47,-9,True,"26, 29, 33, 36, 39, 43, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
53,-3,False,"29, 33, 37, 41, 44, 48, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
59,3,True,"33, 37, 41, 45, 50, 54, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
61,5,False,"34, 38, 43, 47, 51, 56, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
67,11,True,"37, 42, 47, 52, 56, 61, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
71,-13,True,"40, 45, 50, 55, 60, 65, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
73,-11,False,"41, 46, 51, 56, 62, 67, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
79,-5,True,"44, 50, 55, 61, 67, 72, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
83,-1,True,"46, 52, 58, 64, 70, 76, 82","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
89,5,False,"50, 56, 63, 69, 75, 82, 88","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
97,13,False,"54, 61, 68, 75, 82, 89, 96","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6)"
