char,cong,irred,nu-invariants,ideals
2,2,False,1,"ideal(x,y^7)"
3,3,False,"1, 2","ideal(y^5+x), ideal(y^10-x*y^5+x^2)"
5,5,False,"1, 2, 3, 4","ideal 1, ideal(x,y^3), ideal(x,y^6), ideal(x^2,x*y^3,y^9)"
7,7,False,"2, 3, 4, 5, 6","ideal 1, ideal(x,y^2), ideal(x,y^4), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^4,y^8)"
11,11,False,"3, 4, 5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^8), ideal(x^2,x*y^4,y^9)"
13,13,False,"4, 5, 6, 7, 8, 9, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
17,17,False,"6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x,y^6), ideal(x*y,x^2,y^7), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
19,19,False,"7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
23,-22,False,"8, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x*y,x^2,y^7), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^3,y^9), ideal(x^2,x*y^4,y^9)"
29,-16,False,"10, 12, 14, 16, 18, 20, 22, 24, 26, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
31,-14,False,"12, 14, 16, 18, 20, 22, 24, 26, 28, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
37,-8,False,"14, 16, 19, 21, 24, 26, 28, 29, 31, 33, 34, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8), ideal(x^2,x*y^4,y^9)"
41,-4,False,"15, 18, 21, 23, 26, 29, 32, 34, 35, 37, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^2,y^8), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
43,-2,False,"16, 19, 22, 25, 28, 30, 31, 33, 34, 36, 39, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^9)"
