char,cong,irred,nu-invariants,ideals
2,2,True,1,"ideal(x,y^6)"
3,3,True,"1, 2","ideal(x,y^4), ideal(x^2,x*y^4,y^8)"
5,5,True,"1, 2, 3, 4","ideal 1, ideal(x,y^2), ideal(x,y^5), ideal(x^2,x*y^2,y^7)"
7,7,True,"2, 3, 4, 5, 6","ideal 1, ideal(y,x), ideal(x,y^3), ideal(x*y,x^2,y^5), ideal(x^2,x*y^3,y^7)"
11,11,True,"3, 4, 5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^8)"
13,13,True,"4, 5, 6, 7, 8, 9, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^8)"
17,17,True,"6, 7, 8, 10, 11, 12, 13, 14, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8)"
19,19,True,"7, 8, 10, 11, 13, 14, 16, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^8)"
23,-16,True,"8, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8)"
29,-10,True,"11, 13, 15, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8)"
31,-8,True,"12, 14, 17, 19, 21, 22, 24, 26, 27, 29, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^8)"
37,-2,True,"14, 17, 20, 23, 26, 29, 31, 32, 34, 35, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8)"
41,2,True,"16, 19, 22, 25, 28, 30, 31, 33, 35, 36, 38, 39, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8)"
43,4,True,"17, 20, 23, 27, 30, 31, 33, 34, 37, 40, 41, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8)"
47,8,True,"18, 22, 25, 29, 33, 34, 36, 38, 40, 41, 43, 45, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x,y^5), ideal(x*y,x^2,y^5), ideal(x*y,x^2,y^6), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^2,y^7), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^3,y^8), ideal(x^2,x*y^4,y^8)"
