char,cong,irred,nu-invariants,ideals
2,2,True,1,"ideal(x^2,y^6)"
3,3,True,"1, 2","ideal(x,y^4), ideal(x^2,x*y^4,y^8)"
5,5,True,"1, 2, 3, 4","ideal 1, ideal(x,y^2), ideal(x^2,x*y^2,y^5), ideal(x^3,x^2*y^2,x*y^5,y^7)"
7,7,True,"1, 2, 3, 4, 5, 6","ideal 1, ideal(y,x), ideal(x,y^3), ideal(x*y,x^2,y^5), ideal(x^2,x*y^3,y^7), ideal(x^2*y,x^3,x*y^5,y^9)"
11,11,True,"2, 3, 4, 5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x*y,x^2,y^4), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^3,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9)"
13,13,True,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x*y,x^2,y^4), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^3,y^6), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^3,x*y^6,y^9)"
17,17,True,"5, 6, 7, 9, 10, 11, 13, 14, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x*y,x^2,y^4), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^3,y^6), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^3,x*y^6,y^9)"
19,19,True,"5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^6,y^9)"
23,23,True,"6, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9)"
29,-23,True,"9, 11, 13, 15, 16, 18, 20, 22, 23, 24, 25, 27, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^3,x*y^6,y^9)"
31,-21,True,"9, 11, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9)"
37,-15,True,"11, 14, 17, 20, 23, 26, 28, 29, 31, 32, 34, 35, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x*y,x^2,y^4), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
41,-11,True,"13, 16, 19, 22, 23, 25, 26, 28, 29, 32, 33, 35, 36, 38, 39, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
43,-9,True,"13, 16, 19, 23, 24, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
47,-5,True,"14, 18, 21, 25, 26, 29, 30, 32, 33, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
53,1,True,"17, 21, 25, 29, 30, 33, 34, 37, 38, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
59,7,True,"18, 23, 27, 32, 33, 36, 38, 41, 42, 45, 47, 48, 50, 51, 53, 54, 56, 57, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
61,9,True,"19, 24, 29, 33, 34, 38, 39, 43, 44, 47, 48, 49, 52, 53, 54, 57, 58, 59, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
67,15,True,"21, 26, 31, 36, 38, 41, 43, 46, 48, 52, 53, 55, 57, 58, 60, 62, 63, 65, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
71,19,True,"22, 27, 33, 38, 40, 44, 45, 49, 51, 55, 56, 58, 60, 62, 63, 66, 67, 69, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
73,21,True,"23, 29, 34, 40, 41, 46, 47, 51, 52, 57, 58, 59, 62, 64, 65, 68, 69, 70, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
79,-25,True,"25, 31, 37, 43, 45, 49, 51, 55, 57, 61, 63, 65, 67, 69, 71, 73, 75, 77, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4), ideal(x*y,x^2,y^4), ideal(x*y,x^2,y^5), ideal(x^2,x*y^2,y^5), ideal(x^2,x*y^2,y^6), ideal(x^2,x*y^3,y^6), ideal(x^2,x*y^3,y^7), ideal(x^2,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^7), ideal(x^2*y,x^3,x*y^4,y^8), ideal(x^2*y,x^3,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^8), ideal(x^3,x^2*y^2,x*y^5,y^9), ideal(x^3,x^2*y^2,x*y^6,y^9), ideal(x^3,x^2*y^3,x*y^6,y^9)"
