char,cong,irred,nu-invariants,ideals
2,2,True,1,"ideal(x,y^4)"
3,3,True,"1, 2","ideal 1, ideal(x,y^3)"
5,5,True,"2, 3, 4","ideal 1, ideal(y,x), ideal(x,y^3)"
7,7,True,"3, 4, 5, 6","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3)"
11,-7,True,"6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
13,-5,True,"7, 8, 10, 11, 12","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
17,-1,True,"9, 11, 13, 15, 16","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
19,1,True,"11, 13, 15, 17, 18","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
23,5,True,"13, 16, 18, 21, 22","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
29,-7,True,"17, 20, 23, 26, 28","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
31,-5,True,"18, 21, 25, 28, 30","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
37,1,True,"22, 26, 30, 34, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
41,5,True,"24, 29, 33, 38, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
43,7,True,"25, 30, 35, 40, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
47,-7,True,"28, 33, 38, 43, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
53,-1,True,"31, 37, 43, 49, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
59,5,True,"35, 42, 48, 55, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
61,7,True,"36, 43, 50, 57, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
67,-5,True,"40, 47, 55, 62, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
71,-1,True,"42, 50, 58, 66, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
73,1,True,"44, 52, 60, 68, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
79,7,True,"47, 56, 65, 74, 78","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
83,-7,True,"50, 59, 68, 77, 82","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
89,-1,True,"53, 63, 73, 83, 88","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
97,7,True,"58, 69, 80, 91, 96","ideal 1, ideal(y,x), ideal(x,y^2), ideal(x,y^3), ideal(x,y^4)"
