char,cong,irred,nu-invariants,ideals
2,2,False,1,"ideal(y^2,x^2)"
3,3,False,"1, 2","ideal(y,x), ideal(x*y,y^3,x^3)"
5,5,False,"1, 2, 3, 4","ideal(x+y), ideal(x^2+2*x*y+y^2), ideal(x^3-2*x^2*y-2*x*y^2+y^3), ideal(x^4-x^3*y+x^2*y^2-x*y^3+y^4)"
7,7,False,"2, 3, 4, 5, 6","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^2,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
11,11,False,"4, 6, 8, 10","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
13,-12,False,"4, 7, 9, 10, 12","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(x*y,y^3,x^3), ideal(y^3,x*y^2,x^2*y,x^3)"
17,-8,False,"6, 9, 12, 13, 16","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^2,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
19,-6,False,"6, 10, 14, 18","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
23,-2,False,"8, 13, 17, 18, 22","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(x*y,y^3,x^3), ideal(y^3,x*y^2,x^2*y,x^3)"
29,4,False,"10, 16, 22, 28","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
31,6,False,"12, 18, 24, 30","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
37,12,False,"14, 21, 28, 29, 36","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^2,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
41,-9,False,"16, 24, 32, 40","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
43,-7,False,"16, 25, 33, 34, 42","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(x*y,y^3,x^3), ideal(y^3,x*y^2,x^2*y,x^3)"
47,-3,False,"18, 27, 36, 37, 46","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^2,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
53,3,False,"20, 31, 41, 42, 52","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(x*y,y^3,x^3), ideal(y^3,x*y^2,x^2*y,x^3)"
59,9,False,"22, 34, 46, 58","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
61,11,False,"24, 36, 48, 60","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
67,-8,False,"26, 39, 52, 53, 66","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^2,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
71,-4,False,"28, 42, 56, 70","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
73,-2,False,"28, 43, 57, 58, 72","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(x*y,y^3,x^3), ideal(y^3,x*y^2,x^2*y,x^3)"
79,4,False,"30, 46, 62, 78","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
83,8,False,"32, 49, 65, 66, 82","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(x*y,y^3,x^3), ideal(y^3,x*y^2,x^2*y,x^3)"
89,-11,False,"34, 52, 70, 88","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
97,-3,False,"38, 57, 76, 77, 96","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^2,x^2), ideal(y^3,x*y^2,x^2*y,x^3)"
