char,cong,irred,nu-invariants,ideals
2,2,False,1,"ideal(y^3,x^3)"
3,3,False,"1, 2","ideal(y^2,x^2), ideal(y^4,x^2*y^2,x^4)"
5,5,False,"1, 2, 3, 4","ideal(y,x), ideal(y^2,x*y,x^2), ideal(x*y^2,x^2*y,y^4,x^4), ideal(x^2*y^2,y^5,x*y^4,x^4*y,x^5)"
7,7,False,"1, 2, 3, 4, 5, 6","ideal(x+y), ideal(x^2+2*x*y+y^2), ideal(x^3+3*x^2*y+3*x*y^2+y^3), ideal(x^4-3*x^3*y-x^2*y^2-3*x*y^3+y^4), ideal(x^5-2*x^4*y+3*x^3*y^2+3*x^2*y^3-2*x*y^4+y^5), ideal(x^6-x^5*y+x^4*y^2-x^3*y^3+x^2*y^4-x*y^5+y^6)"
11,11,False,"2, 4, 5, 6, 7, 8, 9, 10","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(x*y,y^3,x^3), ideal(y^3,x*y^2,x^2*y,x^3), ideal(y^4,x*y^3,x^2*y^2,x^3*y,x^4), ideal(x*y^3,x^3*y,y^5,x^5), ideal(y^5,x*y^4,x^2*y^3,x^3*y^2,x^4*y,x^5)"
13,13,False,"2, 4, 6, 8, 10, 12","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(y^4,x*y^3,x^2*y^2,x^3*y,x^4), ideal(y^5,x*y^4,x^2*y^3,x^3*y^2,x^4*y,x^5)"
17,17,False,"4, 6, 8, 9, 11, 13, 14, 16","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^2,x^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(y^4,x*y^3,x^2*y^2,x^3*y,x^4), ideal(y^4,x^2*y^2,x^4), ideal(y^5,x*y^4,x^2*y^3,x^3*y^2,x^4*y,x^5)"
19,19,False,"4, 7, 10, 12, 13, 15, 16, 18","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,y^4,x^4), ideal(y^4,x*y^3,x^2*y^2,x^3*y,x^4), ideal(x^2*y^2,y^5,x*y^4,x^4*y,x^5), ideal(y^5,x*y^4,x^2*y^3,x^3*y^2,x^4*y,x^5)"
23,23,False,"6, 9, 12, 15, 16, 18, 19, 22","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(y^3,x^3,x^2*y^2), ideal(y^4,x*y^3,x^2*y^2,x^3*y,x^4), ideal(y^4,x*y^3,x^3*y,x^4), ideal(y^5,x*y^4,x^2*y^3,x^3*y^2,x^4*y,x^5)"
29,-20,False,"8, 12, 16, 20, 24, 28","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(y^4,x*y^3,x^2*y^2,x^3*y,x^4), ideal(y^5,x*y^4,x^2*y^3,x^3*y^2,x^4*y,x^5)"
31,-18,False,"8, 12, 16, 17, 21, 25, 26, 30","ideal 1, ideal(y,x), ideal(y^2,x*y,x^2), ideal(y^2,x^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(y^4,x*y^3,x^2*y^2,x^3*y,x^4), ideal(y^4,x^2*y^2,x^4), ideal(y^5,x*y^4,x^2*y^3,x^3*y^2,x^4*y,x^5)"
