char,cong,irred,nu-invariants,ideals
2,2,False,1,"ideal(y,x)"
3,3,False,"1, 2","ideal(x+y), ideal(x^2-x*y+y^2)"
5,-4,False,"2, 4","ideal 1, ideal(y,x)"
7,-2,False,"4, 6","ideal 1, ideal(y,x)"
11,2,False,"6, 10","ideal 1, ideal(y,x)"
13,4,False,"8, 12","ideal 1, ideal(y,x)"
17,-1,False,"10, 16","ideal 1, ideal(y,x)"
19,1,False,"12, 18","ideal 1, ideal(y,x)"
23,-4,False,"14, 22","ideal 1, ideal(y,x)"
29,2,False,"18, 28","ideal 1, ideal(y,x)"
31,4,False,"20, 30","ideal 1, ideal(y,x)"
37,1,False,"24, 36","ideal 1, ideal(y,x)"
41,-4,False,"26, 40","ideal 1, ideal(y,x)"
43,-2,False,"28, 42","ideal 1, ideal(y,x)"
47,2,False,"30, 46","ideal 1, ideal(y,x)"
53,-1,False,"34, 52","ideal 1, ideal(y,x)"
59,-4,False,"38, 58","ideal 1, ideal(y,x)"
61,-2,False,"40, 60","ideal 1, ideal(y,x)"
67,4,False,"44, 66","ideal 1, ideal(y,x)"
71,-1,False,"46, 70","ideal 1, ideal(y,x)"
73,1,False,"48, 72","ideal 1, ideal(y,x)"
79,-2,False,"52, 78","ideal 1, ideal(y,x)"
83,2,False,"54, 82","ideal 1, ideal(y,x)"
89,-1,False,"58, 88","ideal 1, ideal(y,x)"
97,-2,False,"64, 96","ideal 1, ideal(y,x)"
