char,cong,irred,nu-invariants,ideals
37,-33,True,"8, 12, 13, 16, 17, 18, 19, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,y^4,x*y^3,x^2*y^2), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,y^5,x*y^4,x^2*y^3), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^3*y^3,x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x^2*y^5,x^3*y^4,y^8,x*y^7)"
41,-29,True,"9, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 38, 39, 40","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^5,x^3*y^3,x^4*y^2,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x^2*y^5,x^3*y^4,y^8,x*y^7)"
43,-27,True,"10, 14, 16, 18, 20, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,y^4,x*y^3,x^2*y^2), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x*y^3,x^2*y^2,x^3*y,x^4,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,y^5,x*y^4,x^2*y^3), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x*y^4,x^2*y^3,x^3*y^2,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,y^6,x*y^5,x^2*y^4), ideal(x^4*y,x^5,x*y^5,x^2*y^4,x^3*y^3,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^2*y^4,x^3*y^3,x^4*y^2,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^3*y^3,x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,x^3*y^4,y^8)"
47,-23,True,"10, 15, 17, 20, 22, 24, 25, 27, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x*y^3,x^2*y^2,x^3*y,x^4,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x*y^4,x^2*y^3,x^3*y^2,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,y^6,x*y^5,x^2*y^4), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x*y^5,x^2*y^4,x^3*y^3,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^2*y^4,x^3*y^3,x^4*y^2,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,x*y^6,x^2*y^5,y^8), ideal(x^3*y^3,x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x^2*y^5,x^3*y^4,y^8,x*y^7)"
53,-17,True,"12, 17, 20, 22, 25, 27, 28, 30, 32, 33, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,y^4,x*y^3,x^2*y^2), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x*y^3,x^2*y^2,x^3*y,x^4,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x*y^4,x^2*y^3,x^3*y^2,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,y^6,x*y^5,x^2*y^4), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x*y^5,x^2*y^4,x^3*y^3,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^2*y^4,x^3*y^3,x^4*y^2,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^5,x^3*y^3,x^4*y^2,x*y^6,x^2*y^5,y^8), ideal(x^3*y^3,x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,x^3*y^4,y^8)"
59,-11,True,"13, 19, 22, 25, 28, 30, 31, 33, 36, 37, 39, 42, 43, 45, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,y^4,x*y^3,x^2*y^2), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,y^5,x*y^4,x^2*y^3), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,y^6,x*y^5,x^2*y^4), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x*y^5,x^2*y^4,x^3*y^3,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^2*y^4,x^3*y^3,x^4*y^2,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^3*y^3,x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,x^3*y^4,y^8), ideal(x^4*y^2,x^5*y,x^6,x^2*y^5,x^3*y^4,y^8,x*y^7)"
61,-9,True,"14, 20, 23, 26, 29, 32, 35, 38, 40, 41, 44, 46, 47, 49, 50, 52, 53, 55, 56, 57, 58, 59, 60","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x*y^3,x^2*y^2,x^3*y,x^4,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x*y^4,x^2*y^3,x^3*y^2,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x*y^5,x^2*y^4,x^3*y^3,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^2*y^4,x^3*y^3,x^4*y^2,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^5,x^3*y^3,x^4*y^2,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,x^3*y^4,y^8), ideal(x^4*y^2,x^5*y,x^6,x^2*y^5,x^3*y^4,y^8,x*y^7)"
67,-3,True,"15, 22, 25, 29, 32, 34, 35, 39, 41, 42, 44, 45, 48, 49, 51, 52, 53, 55, 58, 59, 60, 61, 62, 63, 64, 65, 66","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,y^4,x*y^3,x^2*y^2), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x*y^3,x^2*y^2,x^3*y,x^4,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,y^5,x*y^4,x^2*y^3), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x*y^4,x^2*y^3,x^3*y^2,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x*y^5,x^2*y^4,x^3*y^3,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^2*y^4,x^3*y^3,x^4*y^2,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^5,x^3*y^3,x^4*y^2,x*y^6,x^2*y^5,y^8), ideal(x^3*y^3,x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,x^3*y^4,y^8), ideal(x^4*y^2,x^5*y,x^6,x^2*y^5,x^3*y^4,y^8,x*y^7)"
71,1,True,"17, 24, 27, 31, 34, 37, 38, 41, 44, 45, 47, 48, 51, 52, 54, 55, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 70","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,y^4,x*y^3,x^2*y^2), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x*y^3,x^2*y^2,x^3*y,x^4,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,y^5,x*y^4,x^2*y^3), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x*y^4,x^2*y^3,x^3*y^2,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,y^6,x*y^5,x^2*y^4), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x*y^5,x^2*y^4,x^3*y^3,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^2*y^4,x^3*y^3,x^4*y^2,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^5,x^3*y^3,x^4*y^2,x*y^6,x^2*y^5,y^8), ideal(x^3*y^3,x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,x^3*y^4,y^8), ideal(x^4*y^2,x^5*y,x^6,x^2*y^5,x^3*y^4,y^8,x*y^7)"
73,3,True,"17, 24, 27, 31, 34, 38, 39, 42, 45, 46, 48, 49, 52, 53, 55, 56, 59, 60, 61, 63, 64, 66, 67, 68, 69, 70, 71, 72","ideal 1, ideal(y,x), ideal(x,y^2), ideal(y^2,x*y,x^2), ideal(x*y,x^2,y^3), ideal(x^2,y^3,x*y^2), ideal(y^3,x*y^2,x^2*y,x^3), ideal(x*y^2,x^2*y,x^3,y^4), ideal(x^2*y,x^3,y^4,x*y^3), ideal(x^3,y^4,x*y^3,x^2*y^2), ideal(x^3,x*y^3,x^2*y^2,y^5), ideal(x*y^3,x^2*y^2,x^3*y,x^4,y^5), ideal(x^2*y^2,x^3*y,x^4,y^5,x*y^4), ideal(x^3*y,x^4,y^5,x*y^4,x^2*y^3), ideal(x^3*y,x^4,x*y^4,x^2*y^3,y^6), ideal(x^4,x*y^4,x^2*y^3,x^3*y^2,y^6), ideal(x^4,x^2*y^3,x^3*y^2,y^6,x*y^5), ideal(x^2*y^3,x^3*y^2,x^4*y,x^5,y^6,x*y^5), ideal(x^3*y^2,x^4*y,x^5,y^6,x*y^5,x^2*y^4), ideal(x^3*y^2,x^4*y,x^5,x*y^5,x^2*y^4,y^7), ideal(x^4*y,x^5,x*y^5,x^2*y^4,x^3*y^3,y^7), ideal(x^4*y,x^5,x^2*y^4,x^3*y^3,y^7,x*y^6), ideal(x^5,x^2*y^4,x^3*y^3,x^4*y^2,y^7,x*y^6), ideal(x^5,x^3*y^3,x^4*y^2,y^7,x*y^6,x^2*y^5), ideal(x^5,x^3*y^3,x^4*y^2,x*y^6,x^2*y^5,y^8), ideal(x^3*y^3,x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,y^8), ideal(x^4*y^2,x^5*y,x^6,x*y^6,x^2*y^5,x^3*y^4,y^8), ideal(x^4*y^2,x^5*y,x^6,x^2*y^5,x^3*y^4,y^8,x*y^7)"
